codigo,denominacion,grupo_generico,clase
53643000,"COCHE DE MADERA PARA TRANSPORTE DE MATERIAL QUIRURGICO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53643047,"COCHE DE MADERA RODANTE","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53643071,"COCHE DE PARO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53643077,"COCHE DE POLIMERO PARA TRANSPORTE EN GENERAL","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53643083,"COCHE DE POLIURETANO PARA TRANSPORTE DE MEDICAMENTOS","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53643096,"COCHE METALICO PARA CURACIONES","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53643287,"COCHE METALICO PARA TRANSP. MATERIAL QUIRURGICO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53643477,"COCHE METALICO PARA TRANSPORTE EN GENERAL","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53643667,"COCHE METALICO PORTA CARDIOGRAFO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53643762,"COCHE PORTAHISTORIAS DE METAL","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53643770,"COCHE PARA MONITOR MULTIPARAMETRO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53643858,"COCHE PORTAHISTORIAS DE MADERA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53644048,"COCHE TERMICO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53644238,"COCHE TRANSPORTADOR DE ALIMENTO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53644429,"COCHE TRANSPORTADOR DE BALON DE OXIGENO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53644524,"CUBICULO EXTRACTOR PARA MICROBIOLOGIA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53644619,"CUNA EN GENERAL","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53644647,"EQUIPO PARA INMOVILIZACION DE COLUMNA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53644653,"ESCALERA SUECA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53644665,"ESCALINATA - GRADILLA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53644688,"FERULA DE METAL","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53644711,"FIJADOR EXTERNO PARA EXTREMIDADES","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53644734,"GABINETE DE PROTECCION PARA ESTERILIZACION","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53644757,"MARCO BALKANICO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53644780,"MARCO EJE FLEXIBLE","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53644810,"MESA (DIVAN) PARA EXAMENES Y CURACIONES","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53645000,"MESA (DIVAN) UNIVERSAL PARA EXAMEN DE GINECOLOGIA Y UROLOGIA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53645095,"MESA BASCULANTE","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53645190,"MESA DE EXAMEN PEDIATRICO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53645285,"MESA DE MADERA PARA CAMBIAR PAÑALES - CAMBIADOR DE PAÑALES","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53645381,"MESA DE MAYO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53645476,"MESA DE MELAMINA PARA CAMBIAR PAÑALES","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53645571,"MESA DE NECROPSIAS","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53645666,"MESA DE NOCHE DE MADERA - VELADOR DE MADERA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53645762,"MESA DE NOCHE DE METAL - VELADOR DE METAL","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53645809,"MESA DE NOCHE DE METAL CON MESA PARA COMER SOBRE LA CAMA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53645821,"MESA DE NOCHE DE POLIETILENO - VELADOR DE POLIETILENO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53645833,"MESA DE OPERACIONES PARA PARTOS","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53645857,"MESA DE PARTOS","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53645952,"MESA HIDRAULICA PARA OPERACION QUIRURGICA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53646142,"MESA METALICA CON TALLIMETRO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53646237,"MESA METALICA DE USO MEDICO Y QUIRURGICO (OTROS)","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53646333,"MESA METALICA NEONATOLOGICA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53646523,"MESA METALICA PARA AUTOPSIA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53646713,"MESA METALICA PARA CAMBIAR PAÑALES","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53646904,"MESA METALICA PARA COMER SOBRE LA CAMA - MESA TELESCOPICA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53647094,"MESA METALICA PARA OPERACION QUIRURGICA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53647285,"MESA METALICA PARA TRAUMATOLOGIA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53647475,"MESA METALICA RODABLE MEDIA LUNA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53647570,"MESA METALICA RODABLE PARA CURACIONES","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53647665,"MESA METALICA RODABLE PARA MULTIPLE USO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53647856,"MESA METALICA RODABLE PORTA INSTRUMENTAL","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53647879,"MESA PARA EXAMENES MEDICOS","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53647903,"MESA PARA GASTROENTEROLOGIA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53647950,"MESA PARA LIMPIEZA DE FIBROSCOPIO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53647973,"MESA PARA ORTOPEDIA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53647997,"MESA PARA UROLOGIA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648021,"MESA PELVISTATO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648046,"MESA RODABLE PARA ANESTESIA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648141,"MODELO ANATOMICO DEL ESQUELETO HUMANO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648237,"MODULO DE ACERO INOXIDABLE PARA LAVADO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648300,"MUEBLE PORTAHISTORIAS DE MADERA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648331,"MUEBLE PORTAHISTORIAS DE MELAMINA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648363,"MUEBLE PORTAHISTORIAS DE METAL","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648427,NEGATOSCOPIO,"53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648434,"OPTOTIPO LUMINOSO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648442,"PANEL DE INSPECCION PARA PARTICULAS EXTRAÑAS","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648458,"PANEL EMPLOMADO RODANTE","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648489,"PANEL SEPARADOR PARA TRANSFERENCIA DE CAMILLAS","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648522,PODOSCOPIO,"53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648569,"PORTA BALDE METALICO RODABLE","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648617,"PORTA BOLSA METALICO RODABLE","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648664,"PORTA CAMA DE METAL RODABLE","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648712,"PORTA CHATAS Y PAPAGAYOS DE METAL","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648808,"PORTA CHATAS Y PAPAGAYOS DE PARED","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648871,"PORTA FRASCO DE SUCCION","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648934,"PORTA GASA DE METAL","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53648998,"PORTA LAVATORIO METALICO RODABLE","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649093,"PORTA SUERO DE MADERA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649188,"PORTA SUERO METALICO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649219,"RECIPIENTE BLINDADO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649250,"ROPERO TOCADOR","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649283,"RUEDA DE HOMBRO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649307,"SILLA DE EVACUACION","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649331,"SILLA DE RUEDAS CON PROPULSION","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649379,"SILLA DE RUEDAS METALICA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649569,"SILLA PARA NIÑO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649600,"SILLA PARA TOMA DE MUESTRAS PARA LABORATORIO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649632,"SILLON DE OTORRINO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649695,"SILLON DE USO MEDICO (OTROS)","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649760,"SILLON DENTAL","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649771,"SILLON OFTALMOLOGICO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649783,"SILLON PARA PARTOS","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649787,"SOPORTE METALICO PARA EQUIPO DE RESPIRACION","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649791,"SOPORTE METALICO RODANTE PORTA CHASIS RADIOGRAFICO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649795,"SOPORTE METALICO RODANTE PORTA OLLA UROLOGICA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649799,"SOPORTE METALICO RODANTE PORTA PINZAS","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649803,"TABLA ESPINAL","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649807,"TANQUE DE HIDROTERAPIA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649831,"TERMO PARA TRANSPORTE DE BIOLOGICOS Y VACUNAS","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649855,"TOCADOR DE MADERA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649878,"TOCADOR DE MELAMINA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649902,"TOCADOR DE METAL","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649926,"VELADOR CON LAMPARA INCORPORADA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649938,"VELADOR DE MELAMINA","53: HOSPITALIZACIÓN","64: MOBILIARIO"
53649950,"VITRINA METALICA PARA INSTRUMENTAL QUIRURGICO","53: HOSPITALIZACIÓN","64: MOBILIARIO"
60220001,"MEDIDOR DE INDICE DE RESBALAMIENTO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220002,"MEDIDOR DE FOTOSINTESIS PORTATIL","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220003,PIRGEOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220004,"ABRASIMETRO DE CILINDRO GIRATORIO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220005,PIRHELIOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220006,"SISTEMA DE TELEMETRIA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220007,"ABRASIMETRO MARTINDALE RESISTENCIA A LA ABRACION/PILLING","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220008,"EQUIPO DE ENSAYO DE SOLIDEZ A LA LUZ","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220009,"COLECTOR DE DEPOSICION HUMEDA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220010,"ABRASIMETRO PARA HILOS Y CORDONES","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220011,POTENCIOSTATO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220012,UVEOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220013,ACELEROGRAFO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220014,"MEDIDOR DE SAGITA, ESPESOR Y CURVATURA DIOPTRICA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220015,BAROPODOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220016,"AUTOMUESTREADOR - INYECTOR AUTOMATICO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220025,ACELEROMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220033,ACIDOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220041,ACLIMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220050,ACTINOGRAFO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220107,ACTINOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220135,ADITOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220163,AEROCARTOGRAFO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220220,AEROMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220234,AGREGOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220241,AGREGONOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220248,ALBUMINOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220262,ALCOHOLIMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220269,ALEXOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220272,ALGOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220276,ALTIMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220304,AMILOGRAFO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220333,AMPERIMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220335,"ANALIZADOR DE CALIDAD DE LECHE","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220337,"ANALIZADOR DE CIANURO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220338,AMPRODER,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220339,"ANALIZADOR AUTOMATICO DE FLUORESCENCIA POLARIZADA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220340,"ANALIZADOR DE CORROSION","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220341,"ANALIZADOR DE FIBRA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220342,"ANALIZADOR DE AMBIENTE","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220344,"ANALIZADOR DE HORMONAS","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220350,"ANALIZADOR DE LA ACTIVIDAD DEL AGUA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220355,"ANALIZADOR DE OXIGENO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220357,"ANALIZADOR DE MARCADORES TUMORALES","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220358,"ANALIZADOR DE MERCURIO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220359,"ANALIZADOR DE MONOXIDO DE CARBONO (CO)","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220361,"ANALIZADOR DE ORINA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220363,"ANALIZADOR DE SULFURO DE HIDROGENO (H2S)","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220364,"ANALIZADOR DE TRAZA DE METALES PESADOS","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220366,"ANALIZADOR DUAL","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220371,"ANALIZADOR GENETICO AUTOMATIZADO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220377,"ANALIZADOR INMUNOQUIMICO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220380,"ANALIZADOR DE SOLIDOS EN SUSPENSION","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220381,"ANALIZADOR DE RESPIROMETRIA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220383,"ANALIZADOR TERMOGRAVIMETRICO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220389,ANEMOCINEMOGRAFO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220403,ANEMOGRAFO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220417,ANEMOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220446,"ANEMOMETRO TOTALIZADOR","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220474,ANEROIDES,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220503,ANTATERMOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220506,ANTROPOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220508,"APARATO CAVENDISH","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220510,"APARATO DE CLAVELAND","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220511,"APARATO DE CORTE DIRECTO RESIDUAL","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220512,"APARATO DE EXTRACCION SOXHLET","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220513,"APARATO DE MEDICION DE FLUJO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220515,"APARATO DE PRUEBA DE DECANTACION/COAGULACION/FLOCULACION","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220517,"APARATO DE VICAT","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220518,"APARATO PARA MEDIR RADIACIONES IONIZANTES","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220519,"APARATO PARA MEDIR RESISTENCIA A DEFORMACION PLASTICA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220520,AREOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220524,"ASONIZADOR - OZONIZADOR","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220531,ASPIROSICROMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220545,"AUDIMETRO - AUDIOMETRO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220547,"AUDIOMETRO COMPUTARIZADO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220549,"AUTOANALIZADOR BIOQUIMICO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220550,"AUTOANALIZADOR INMUNOLOGICO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220551,"AUTOANALIZADOR HEMATOLOGICO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220553,"AUTOANALIZADOR MICROBIOLOGICO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220555,"AUTOANALIZADOR SEROLOGICO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220559,AVIOGRAFO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220616,"BALANZA (OTRAS)","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220634,"BALANZA ANALITICA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220640,"BALANZA AUTOMATICA TIPO ABANICO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220646,"BALANZA CON LECTORA DE CODIGO DE BARRAS","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220652,"BALANZA DE PIE CON TALLIMETRO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220672,"BALANZA DE PLATAFORMA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220686,"BALANZA DE PRECISION","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220700,"BALANZA DE PRECISION DE DOS PLATOS","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220714,"BALANZA DE PRECISION DE TRIPLE VIGA O DE PESAS CORREDIZAS","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220729,"BALANZA DE RADIACION","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220738,"BALANZA DIGITAL","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220747,"BALANZA DINAMOMETRO DIGITAL COLGANTE","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220765,"BALANZA DINAMOMETRO TIPO RELOJ COLGANTE","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220785,"BALANZA ELECTRONICA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220804,"BALANZA ELECTRONICA CONTADORA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220813,"BALANZA ELECTRONICA NEONATAL","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220823,"BALANZA ELECTRONICA PARA PESAR ANIMALES","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220842,"BALANZA MECANICA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220844,"BALANZA MECANICA DE DOBLE VIGA PARA PESAR ANIMALES","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220846,"BALANZA MECANICA DE MOSTRADOR TIPO RELOJ","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220848,"BALANZA MULTIRRANGO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220850,"BALANZA PARA DETERMINAR HUMEDAD","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220856,"BALANZA PEDIATRICA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220858,"BALANZA SILLA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220864,"BALOMETRO - CAMPANA DE MEDIDA DE FLUJO DE AIRE","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220870,BALORIGRAFO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220874,"BANCO DE PRUEBA PARA ALTERNADORES GENERADORES","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220876,"BANCO DE PRUEBA UNIVERSAL PARA MUEBLES","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220878,"BANCO DE PRUEBA Y LIMPEZA DE INYECTORES","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220884,"BANCO PORTATIL DE PRUEBAS DE MEDIDORES","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220899,BAROGRAFO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60220955,BAROMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221012,BAROTERMOHIGROGRAMA,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221026,BAROTERMOHIGROMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221040,BATITERMOGRAFO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221054,BILIRRUBINOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221068,"BOMBA DE SUCCION","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221082,"BURETA DIGITAL","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221096,"CAJA DE CAMPO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221110,"CAJA DE LENTES DE PRUEBA OFTALMICA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221125,"CALENTADOR INFRARROJO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221181,"CALENTADOR TIPO PLANCHA DE LABORATORIO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221238,CALORIMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221252,"CAMARA DE NIEBLA SALINA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221266,"CAMARA DE PRESION Y VACIO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221280,"CAMARA DE RADIOISOTOPOS","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221351,"CAMARA PARA CROMATOGRAFIA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221365,"CAMARA TERMOGRAFICA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221379,"CAMARA TERMOHIGROMETRICA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221386,"CAMARA TRIAXIAL","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221393,"CAMPANA DE INOCULACION","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221408,"CAMPANA RADIOACTIVA","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221436,CANOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221464,CAPACIMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221478,CARDIOTACOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221492,CARDIOTOCOGRAFO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221521,"CARGADOR DE DOSIMETRO","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221577,CAUDALIMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221634,"CAZOLETA DE PLATINO PARA MEDICION DE RADIOACTIVIDAD","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221662,CEFALOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221691,CENTILOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221705,"CENTRAL TERMOMETRICA DIGITAL","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221712,CIELOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221715,CINEMOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221719,"CLASIFICADOR DE FIBRAS DE PAPEL","60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221733,CLINOMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
60221747,CLISIMETRO,"60: INSTRUMENTO DE MEDICIÓN","22: EQUIPO"
